Dovoljenja za gradnjo stavb: število stavb, njihova gradbena velikost;;;;;
in stanovanja v njih po: STATISTIÈNA REGIJA, LETO, INVESTITOR, TIP;;;;;
STAVBE , MERITVE;;;;;
;;;;;
Pomurska;;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];108663
 ;2009;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];103148
 ;2010;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];118609
 ;2011;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];126847
 ;2012;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];140539
 ;2013;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];118505
 ;2014;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];135572
 ;2015;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];147978
 ;2016;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];160314
 ;2017;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];197275
Osrednjeslovenska;;;;;
 ;2007;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];959201
 ;2008;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];624277
 ;2009;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];545754
 ;2010;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];579762
 ;2011;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];364141
 ;2012;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];244228
 ;2013;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];343689
 ;2014;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];217703
 ;2015;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];168995
 ;2016;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];287770
 ;2017;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];349742
Gorenjska;;;;;
 ;2007;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];401129
 ;2008;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];303135
 ;2009;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];249415
 ;2010;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];147495
 ;2011;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];143862
 ;2012;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];148549
 ;2013;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];126338
 ;2014;;;;
 ; ;Investitor - SKUPAJ;;;
